PitchNo,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,HomeTeamForeignID,AwayTeamForeignID
127,3,2,"Rock, Joe",697812,Left,TB,"Teel, Kyle",691019,Left,CWS,4,Bottom,2,1,0,Sinker,InPlay,Undefined,LineDrive,Single,0,0,92.81171136,-1.053148572,3.429858545,2243.40944,128.8423355,10:15,5.812740734,-1.897514349,7.056485817,-23.97634711,7.764992083,-16.88942952,2.858641121,-0.186571509,85.06527937,-5.5806932,0.230581025,0.405493722,85.19286263,23.05604761,-27.42183214,2219.518364,93.91098641,33.20594552,-58.14874233,252.1082403,252.005584,-39.50792724,3,10.19283691,4.556806786,1.699161962,50.0048374,5.738434999,-7.566897032,-134.9767498,-3.227191915,18.84794458,28.82161869,-23.75100137,CWS,TB,Rate Field,Major League Baseball,AL,145,139
128,4,1,"Rock, Joe",697812,Left,TB,"Sosa, Lenyn",672820,Right,CWS,4,Bottom,2,0,0,ChangeUp,StrikeCalled,Undefined,Undefined,Undefined,0,0,88.07125462,-0.749798497,3.47134801,1958.487781,121.3859628,10:00,5.779846099,-2.083972294,6.969813557,-33.66245278,1.34591703,-13.74829405,2.292966017,-0.068234209,81.54368743,-7.072071893,0.877603947,0.425850788,,,,,,,,,,,,8.393304177,0.930491558,1.876353841,50.00220786,5.717948659,-7.367132865,-128.1487093,-2.674897765,14.09573942,24.06832905,-30.60743406,CWS,TB,Rate Field,Major League Baseball,AL,145,139
129,4,2,"Rock, Joe",697812,Left,TB,"Sosa, Lenyn",672820,Right,CWS,4,Bottom,2,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,94.78884506,-3.077992256,5.459304156,2150.299073,125.3273998,10:15,5.782155421,-2.194968738,7.045208244,-16.06215324,14.62932904,-9.790931224,1.645803952,1.962590348,86.72842888,-6.077754096,3.613420698,0.398731405,,,,,,,,,,,,6.86856354,8.954743878,1.869492059,50.00220644,5.588352159,-12.81329054,-137.2929634,-7.916793684,13.13091091,29.99038218,-15.0550973,CWS,TB,Rate Field,Major League Baseball,AL,145,139
130,4,3,"Rock, Joe",697812,Left,TB,"Sosa, Lenyn",672820,Right,CWS,4,Bottom,2,1,1,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,88.77790127,-1.921794286,5.704188423,1833.120293,120.5480044,10:00,5.664392017,-2.137355355,7.189631504,-36.6622491,-1.764279078,-16.10849802,0.868808978,1.703975743,81.83529316,-8.782254506,2.667654792,0.425178792,,,,,,,,,,,,10.36552328,-0.387121891,1.814416158,50.00421627,5.536332319,-12.37581994,-128.6609747,-5.418200979,17.43639963,25.87289081,-32.83047814,CWS,TB,Rate Field,Major League Baseball,AL,145,139
131,4,4,"Rock, Joe",697812,Left,TB,"Sosa, Lenyn",672820,Right,CWS,4,Bottom,2,2,1,Sinker,InPlay,Undefined,GroundBall,FieldersChoice,1,0,93.83381334,-1.614834196,5.032616133,2210.710774,125.5313794,10:15,5.81448168,-2.144158113,7.013014479,-29.06495749,2.177133312,-17.38032819,1.924876238,0.993058815,85.95771436,-7.085868329,1.74575862,0.402292148,102.4940764,-17.4465453,-11.36554576,3286.656183,,,,7.155150179,6.972143532,-18.01856454,0,10.93087041,1.681803997,1.845321359,50.00279193,5.702547918,-11.44659643,-136.1357061,-4.756638415,20.52362899,29.79812507,-29.01734464,CWS,TB,Rate Field,Major League Baseball,AL,145,139
132,1,1,"Burke, Sean",680732,Right,CWS,"Williams, Carson",700246,Right,TB,5,Top,0,0,0,Slider,InPlay,Undefined,FlyBall,HomeRun,0,1,87.54630136,-0.010448807,-2.027134665,2548.303498,165.3878186,11:30,6.328191175,2.545357876,6.992423512,-31.17101496,4.234034507,-4.090279591,3.721443296,0.360710061,80.89127873,-5.879177697,-2.799570365,0.428256649,105.5722924,26.89540166,-18.18566889,2170.869587,104.4282255,53.29032729,-36.56222096,415.5658666,402.9687325,-22.43389332,5,1.720886188,2.318058748,-2.419343343,50.00087521,6.313111636,4.634109833,-127.5327091,-0.93840743,2.854089275,24.39008083,-28.32189083,CWS,TB,Rate Field,Major League Baseball,AL,145,139
133,2,1,"Burke, Sean",680732,Right,CWS,"Simpson, Chandler",802415,Left,TB,5,Top,0,0,0,Fastball,InPlay,Undefined,Bunt,Out,1,0,93.49901084,-1.495625265,-3.169288534,2486.795086,197.1531203,12:30,6.395194224,2.101144033,7.193996509,-12.74190202,18.69704171,3.615973116,3.978777628,-0.470877379,85.08624808,-3.9077454,-2.483229085,0.403557557,28.18842274,14.55338669,-29.02103447,195.9424241,,,,35.88930003,35.80580126,-29.09448385,0.9,-2.903465556,10.71584928,-1.920063564,50.0063428,6.303192876,7.414915468,-135.9376502,-3.948993595,-5.413336706,30.94816071,-12.20504654,CWS,TB,Rate Field,Major League Baseball,AL,145,139
134,3,1,"Burke, Sean",680732,Right,CWS,"Díaz, Yandy",650490,Right,TB,5,Top,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,93.70751239,-4.015184414,-3.250006252,2504.558368,199.8326628,12:45,6.366617899,2.027246221,7.465681655,-12.55359009,18.86232562,6.774153354,1.697692067,-0.339634673,85.4493054,-6.37189583,-1.964635184,0.403409734,,,,,,,,,,,,-4.653058418,11.5538244,-1.858257166,50.00638244,6.148298463,7.509545936,-135.9482355,-9.945323432,-8.682632744,30.74192745,-10.62273436,CWS,TB,Rate Field,Major League Baseball,AL,145,139
135,3,2,"Burke, Sean",680732,Right,CWS,"Díaz, Yandy",650490,Right,TB,5,Top,1,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,93.23123745,-2.010305462,-2.20889461,2489.662591,193.6559196,12:30,6.492537455,2.009432018,7.324399816,-12.68143116,18.73255983,3.125594437,3.619286931,0.273365775,85.38503045,-4.404282436,-1.616793343,0.403397376,,,,,,,,,,,,-2.314515008,10.82726264,-1.88843122,50.00238117,6.375417207,5.135776314,-135.6693266,-5.159564875,-4.323675592,29.10669869,-11.9491293,CWS,TB,Rate Field,Major League Baseball,AL,145,139
136,3,3,"Burke, Sean",680732,Right,CWS,"Díaz, Yandy",650490,Right,TB,5,Top,1,2,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,80.80795255,0.968579239,-0.969063426,2450.132949,22.69436189,6:45,6.40110214,2.137801601,6.923508342,-56.95981389,-15.02541857,-0.329938122,2.536796928,1.228004094,74.54671697,-9.766798436,-1.031819798,0.466075961,,,,,,,,,,,,-0.097779848,-8.534589798,-2.077158509,50.0003238,6.435285798,1.999363317,-117.6768154,0.460051976,-0.136936466,23.0678724,-44.09337595,CWS,TB,Rate Field,Major League Baseball,AL,145,139
137,3,4,"Burke, Sean",680732,Right,CWS,"Díaz, Yandy",650490,Right,TB,5,Top,1,3,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,93.05546906,-2.751893186,-2.812393909,2518.417765,195.9338428,12:30,6.434005145,2.134889082,7.260993175,-13.37748355,18.32345896,2.587555217,2.828608163,-0.195340601,84.99183087,-5.272797544,-2.321733958,0.405235607,,,,,,,,,,,,-2.214933236,10.85339323,-1.977021973,50.00180072,6.272231858,6.564021112,-135.2473487,-6.921183232,-4.097249024,29.94416845,-12.09879669,CWS,TB,Rate Field,Major League Baseball,AL,145,139
138,3,5,"Burke, Sean",680732,Right,CWS,"Díaz, Yandy",650490,Right,TB,5,Top,1,3,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,93.10726802,-1.97432901,-2.092048847,2420.317025,196.7527988,12:30,6.432291256,2.016488851,7.308265962,-14.48980299,17.10306739,2.779707642,3.440350846,0.356719534,85.03356158,-4.714048646,-1.564464029,0.40454427,,,,,,,,,,,,-2.115478169,9.949202627,-1.901207341,50.00192078,6.315798776,4.862625906,-135.4725528,-5.12149798,-3.926974121,30.00313858,-13.70645163,CWS,TB,Rate Field,Major League Baseball,AL,145,139
